列1,列2,列3,列4,Param1,Param2,Pram3
2日目,農夫ヤコブ,村人,リザは自分の書真評価のせい,,,
2日目,農夫ヤコブ,村人,で簡単にこう読まれることに気づいて、必死に挽回しようとしてるように思えて仕方ねえべ。,,,
2日目,農夫ヤコブ,村人,おらは状況からアル白と思うし、今日は▼リザ希望するだ。,request,Vote,
2日目,農夫ヤコブ,村人,昨日占い希望しなかったのは白確になって喰われたらもったいないという理由だけでもともと怪しいと思ってたし、夜明け以降のうろたえ感からどんどん黒くなってるべ。,,,
2日目,農夫ヤコブ,村人,霊判定で黒が出た場合占い内訳は上記の通りで間違いないと思うだで、おらはリザ吊ってジムの判定が知りたいだよ。,,,
2日目,青年ヨアヒム,村人,トーマスさん>>378だからこそアルビンさんの発言とかみて仮提出でいいと思いますがね…。,,,
2日目,青年ヨアヒム,村人,昨日もそうでしたけどもう少し遅く提出していいと思います。,,,
2日目,青年ヨアヒム,村人,正直いってアルビンさんの白要素、黒要素に大きなポイントがないんですが…。,,,
2日目,青年ヨアヒム,村人,今日アルビンさん吊ったら、もし狼ならトーマスさんとカタリナさんが破綻。,,,
2日目,青年ヨアヒム,村人,まぁこううまくはいかないと思いますが。,,,
2日目,青年ヨアヒム,村人,白ならクララさん破綻。,,,
2日目,青年ヨアヒム,村人,とりあえず今日は、アルビンさんは白ならクララさんに,,,
2日目,青年ヨアヒム,村人,反論していってください。,,,
2日目,青年ヨアヒム,村人,占い師雑感樵・>>368>>369>>378こういうの見てるともうちょっと考えてみてもいいと思うんですけどね…。,,,
2日目,青年ヨアヒム,村人,逆に信頼度全く気にしてないあたりは真の余裕なのか…？,,,
2日目,青年ヨアヒム,村人,書・一番目立つのは黒判定。,,,
2日目,青年ヨアヒム,村人,「結構アグレッシブですね」と思ってしまいます。,,,
2日目,青年ヨアヒム,村人,そして、リーザさんの反応みるとやっぱりラインを感じてしまいます。,,,
2日目,青年ヨアヒム,村人,>>340と気が早くない？,,,
2日目,青年ヨアヒム,村人,パメラさんの>>175とかも少しラインを感じ,,,
2日目,青年ヨアヒム,村人,ました。,,,
2日目,青年ヨアヒム,村人,とりあえず、真ならアルビンさんの黒要素探してください。,,,
2日目,青年ヨアヒム,村人,羊・なんか白だしてうまくやりすごした感。,,,
2日目,青年ヨアヒム,村人,今日は白要素探しで頑張ってほしいですがね。,,,
2日目,青年ヨアヒム,村人,一旦離席します。,,,
2日目,村長ヴァルター,村人,■１、占い考察◆クラぴよ初日の発言は主に灰に対しての雑感で積極的に絡みに言ってるわけじゃないピヨ。,Estimate,,
2日目,村長ヴァルター,村人,他は忙しいのかあまり見れなかったピヨね。,,,
2日目,村長ヴァルター,村人,結果：真要素拾えず。,,,
2日目,村長ヴァルター,村人,加えてアルぴよへの黒出しは狼より狂人の初手黒出しに見えるピヨ。,Estimate,,
2日目,村長ヴァルター,村人,【狂＞狼＞真】,Estimate,,
2日目,村長ヴァルター,村人,◆リナぴよまず、そんちょ>>185で狼無さ気って言ったのを撤回するピヨ。,,,
2日目,村長ヴァルター,村人,ロケットから続く>>113、狼に騙りの相談をさせたくない。,,,
2日目,村長ヴァルター,村人,真なら素直にでただけ。,,,
2日目,村長ヴァルター,村人,狂ならアピール(でも要素としては弱いピヨ)。,,,
2日目,村長ヴァルター,村人,狼ならロケットした後に自分が騙った事を仲間に伝えればいいだけピヨね。,,,
2日目,村長ヴァルター,村人,狂人要素が弱いくらいで全要素有り。,,,
2日目,村長ヴァルター,村人,>>286占いたくない人にリザぴよ＆オトアル。,,,
2日目,村長ヴァルター,村人,昨日の本決定●アルぴよになった事に対して反応無し,,,
2日目,村長ヴァルター,村人,占いたくないなら本決定了解の単発発言じゃなく何かしら反応あっても良いんじゃないピヨ？,,,
2日目,村長ヴァルター,村人,ここで真度少しダウン。,,,
2日目,村長ヴァルター,村人,リナぴよの●はそんちょ。,,,
2日目,村長ヴァルター,村人,理由は寡黙よりな中庸。,,,
2日目,村長ヴァルター,村人,まぁ、ここは人の捉え方によるピヨから流すピヨ。,,,
2日目,村長ヴァルター,村人,でもその後のトマぴよの雑感について突っ込みいれてるのにちょっと違和を感じるピヨ。,,,
2日目,村長ヴァルター,村人,なんで対抗に宛てたものにわざわざ突っ込んでるピヨ？,,,
2日目,村長ヴァルター,村人,っていうのが見極めより粗捜ししてる感じがして真度少しダウンピヨ。,,,
2日目,村長ヴァルター,村人,でも>>347でもう一度読み直してみると言ってるピヨからさっきのダウンした真度は少し回復。,,,
2日目,村長ヴァルター,村人,結果：狂人はクラぴよというのが強い＆●アルぴよ関連で真度ダウンの結果【狼≧真＞狂】ピヨ。,Estimate,,
2日目,村長ヴァルター,村人,◆トマぴよ3番目のCO。,,,
2日目,村長ヴァルター,村人,真狂狼全要素有り。,,,
2日目,村長ヴァルター,村人,そんちょ>>186、>>386で突っ込んでる通り、困ったちゃんピヨ。,,,
2日目,村長ヴァルター,村人,昨日は議題回答と決定確認だけで情報が全然でないピヨ。,,,
2日目,村長ヴァルター,村人,真要素拾えないけど、偽だった場合狼ならトマぴよが騙る理由が出てこないピヨ。,Estimate,,
2日目,村長ヴァルター,村人,他の人が騙った方がいいんじゃないピヨか？,Estimate,,
2日目,村長ヴァルター,村人,あとは質問系をスルーしてるのは真度ダウンピヨね。,Estimate,,
2日目,村長ヴァルター,村人,ただ、今日の>>375、>>377はちょっと真っぽいピヨ。,,,
2日目,村長ヴァルター,村人,結果：狂人は～以下略＆真度±０から【真狼＞狂】ピヨ。,Estimate,,
2日目,村長ヴァルター,村人,■アルぴよ>>387ピヨ。,,,
2日目,村長ヴァルター,村人,トマぴよのようにネタ判定に３発言くらい使った真も過去に見たことがあるピヨヨ。,,,
2日目,村長ヴァルター,村人,それに偽ならちょいやりすぎ感もするピヨから、偽決め打ちはしてないピヨ。,,,
2日目,村長ヴァルター,村人,ただ、>>375、>>377以外にももう少し真と思えるような発言が欲しいピヨけど。,,,
2日目,神父ジムゾン,霊能者,おはようございまっしぇり。,,,
2日目,神父ジムゾン,霊能者,今日のお昼は【雨の止まぬ村風海鮮パスタ】、細切り昆布の食感がヒャッハーです。,,,
2日目,神父ジムゾン,霊能者,議論は妙書VS羊樵商農、その他といった具合？,,,
2日目,神父ジムゾン,霊能者,★アル>>387～の羊狼論に狼要素提示がないですよ。,,,
2日目,神父ジムゾン,霊能者,樵非狼要素のみですか？,,,
2日目,神父ジムゾン,霊能者,★農>>400～の妙狼理論が全て仮定なのに▼妙希望？,,,
2日目,神父ジムゾン,霊能者,しかも前提の羊狼も唐突では？,,,
2日目,神父ジムゾン,霊能者,>>354書信じられない理論は今回全ての占い師に当てはまりそうですね。,,,
2日目,神父ジムゾン,霊能者,占考察期待してます。,,,
2日目,神父ジムゾン,霊能者,本日の決まりごと提示しときます。,,,
2日目,神父ジムゾン,霊能者,【本日は仮決定19：00、本決定19：30とします】【占考察は必須、灰考察は3人↑（白黒3人↑灰0人↑）】【占吊希望は各1人↑、同時に吊りたくない人も1人↑】,Opinion,Facilitator,
2日目,神父ジムゾン,霊能者,なお、リズ・ヤコは喉配分大切に。,,,
2日目,神父ジムゾン,霊能者,つ[ラムネ]★アル>>388 そういえばなぜ自分黒視してくるだけでリズ黒なんですか？,,,
2日目,神父ジムゾン,霊能者,「警戒するのは当然」までは理解できるとして、それが黒視に繋がる流れが見えません。,,,
2日目,神父ジムゾン,霊能者,ただの疑い返し？,,,
2日目,神父ジムゾン,霊能者,＞オットー今日は頑張って「●●が白い/黒いと思う。,,,
2日目,神父ジムゾン,霊能者,理由としては、●●の××という発言は人/狼からは言いづらいと思うからだ」というかんじで、白いと思う人、黒いと思う人をそれぞれ1人～2人ずつ挙げて下さい。,,,
2日目,神父ジムゾン,霊能者,あと質問されたら必ず返答するように。,,,
2日目,神父ジムゾン,霊能者,これは義務で。,,,
2日目,行商人アルビン,狩人,「羊狼論に狼要素提示がないですよ。,,,
2日目,行商人アルビン,狩人,樵非狼要素のみですか？,,,
2日目,行商人アルビン,狩人,」→yes いらんだろ 羊のロケットCOが非狼視されるための作戦に思える、などの想像はできるけどどうでもいいよ。,,,
2日目,行商人アルビン,狩人,トーマスが真、クララは狂くさい、以上。,Opinion,Facilitator,
2日目,行商人アルビン,狩人,ただの疑い返し？,,,
2日目,行商人アルビン,狩人,→基本的にはそうだよ。,,,
2日目,行商人アルビン,狩人,おれは自分の発言が白いと思ってやっているので、SGにしてくるなら狼の可能性が高いとみる。,,,
2日目,行商人アルビン,狩人,加えてリズは発言水増し感や質問ステルスの気配があるので警戒。,,,
